customer_id,age,gender,income,region,last_order_date,days_since_last_order,churn,frequency,monetary
CUST_00390,51,F,57615,Central,2024-12-23,-83,0,39,28017.46
CUST_00391,36,M,53814,West,2024-12-02,-62,0,33,22341.35
CUST_00392,40,Other,46711,East,2024-12-18,-78,0,34,33232.75
CUST_00393,44,F,55060,East,2024-10-14,-13,0,38,28379.53
CUST_00394,65,F,68402,South,2024-12-29,-89,0,37,26089.86
CUST_00395,25,F,70125,North,2024-12-21,-81,0,33,26919.19
CUST_00396,35,F,30304,Central,2024-12-15,-75,0,38,27162.670000000002
CUST_00397,63,Other,44985,East,2024-12-11,-71,0,26,22952.15
CUST_00398,71,F,34099,North,2024-12-28,-88,0,38,25781.61
CUST_00399,70,F,56043,East,2024-11-27,-57,0,36,31227.63
CUST_00400,67,Other,48263,North,2024-12-29,-89,0,36,25679.59
CUST_00401,33,Other,61798,West,2024-12-10,-70,0,30,21207.78
CUST_00402,70,M,63197,Central,2024-12-12,-72,0,46,37125.46
CUST_00403,72,M,15000,South,2024-12-27,-87,0,38,26900.88
CUST_00404,61,F,15000,South,2024-12-21,-81,0,24,20094.1
CUST_00405,60,M,54907,North,2024-12-10,-70,0,33,22700.24
CUST_00406,21,F,78753,North,2024-12-22,-82,0,27,24212.11
CUST_00407,47,F,44993,South,2024-11-18,-48,0,30,31746.98
CUST_00408,49,F,44442,East,2024-12-12,-72,0,34,23426.78
CUST_00409,57,F,74723,South,2024-12-29,-89,0,39,29150.47
CUST_00410,38,M,71114,Central,2024-12-22,-82,0,45,28939.329999999998
CUST_00411,66,Other,35904,Central,2024-09-20,11,0,31,23836.58
CUST_00412,66,M,68971,East,2024-12-16,-76,0,35,30466.12
CUST_00413,43,F,39754,East,2024-12-07,-67,0,35,23718.34
CUST_00414,64,F,44247,North,2024-12-27,-87,0,43,33899.59
CUST_00415,72,M,35887,West,2024-12-29,-89,0,41,29021.36
CUST_00416,71,F,30165,North,2024-12-26,-86,0,37,24712.38
CUST_00417,74,M,57193,East,2024-12-23,-83,0,42,35244.39
CUST_00418,23,M,27454,West,2024-12-23,-83,0,38,24303.82
CUST_00419,57,Other,57997,East,2024-12-27,-87,0,48,36243.28
CUST_00420,54,F,57367,East,2024-12-18,-78,0,35,28676.899999999998
CUST_00421,44,Other,51926,South,2024-12-27,-87,0,44,33792.77
CUST_00422,34,M,45871,Central,2024-12-26,-86,0,53,50005.81
CUST_00423,34,F,42113,Central,2024-12-29,-89,0,43,32898.72
CUST_00424,38,Other,33561,North,2024-12-29,-89,0,51,36236.57
CUST_00425,43,F,83903,East,2024-11-30,-60,0,57,41969.17
CUST_00426,31,F,51062,North,2024-12-23,-83,0,39,28816.74
CUST_00427,52,M,50414,North,2024-12-30,-90,0,30,23355.1
CUST_00428,43,F,36742,North,2024-12-22,-82,0,40,32932.37
CUST_00429,71,M,81380,Central,2024-12-17,-77,0,48,39189.31
CUST_00430,40,F,43268,West,2024-12-25,-85,0,33,28153.64
CUST_00431,34,Other,59875,Central,2024-11-28,-58,0,40,33697.52
CUST_00432,71,Other,63652,South,2024-11-20,-50,0,29,23081.72
CUST_00433,32,Other,57208,North,2024-12-23,-83,0,28,16464.78
CUST_00434,30,Other,27038,West,2024-12-29,-89,0,32,24004.04
CUST_00435,58,M,68065,East,2024-12-30,-90,0,40,35666.340000000004
CUST_00436,26,F,43078,West,2024-12-18,-78,0,45,28253.17
CUST_00437,31,F,70899,North,2024-12-21,-81,0,41,34871.54
CUST_00438,63,F,41879,Central,2024-11-27,-57,0,40,40418.770000000004
CUST_00439,19,F,53658,North,2024-12-30,-90,0,35,31159.11
CUST_00440,24,F,64891,South,2024-12-10,-70,0,30,19926.1
CUST_00441,24,F,79839,North,2024-12-06,-66,0,32,24961.530000000002
CUST_00442,34,M,67282,Central,2024-12-29,-89,0,44,33823.28
CUST_00443,29,M,65393,East,2024-11-04,-34,0,25,18459.67
CUST_00444,61,M,69014,Central,2024-12-09,-69,0,37,24809.62
CUST_00445,56,M,39108,Central,2024-12-14,-74,0,51,32617.62
CUST_00446,71,Other,71804,South,2024-12-28,-88,0,38,32464.78
CUST_00447,31,F,49567,South,2024-12-18,-78,0,39,30535.36
CUST_00448,27,M,50191,East,2024-12-29,-89,0,43,35358.5
CUST_00449,33,M,56580,Central,2024-12-22,-82,0,46,41040.66
CUST_00450,70,M,47775,North,2024-12-12,-72,0,30,22082.16
CUST_00451,35,M,35227,South,2024-11-10,-40,0,43,34336.76
CUST_00452,47,F,55062,South,2024-12-30,-90,0,34,27625.329999999998
CUST_00453,22,F,50283,North,2024-12-29,-89,0,37,29109.69
CUST_00454,23,F,49597,North,2024-12-29,-89,0,43,32492.56
CUST_00455,60,Other,53031,West,2024-12-27,-87,0,32,25554.51
CUST_00456,19,M,15000,North,2024-12-27,-87,0,31,27440.670000000002
CUST_00457,33,F,49739,East,2024-12-21,-81,0,32,24204.46
CUST_00458,43,Other,82634,North,2024-12-29,-89,0,39,30429.3
CUST_00459,42,Other,80769,South,2024-12-29,-89,0,47,32569.01
CUST_00460,51,M,55745,Central,2024-12-26,-86,0,24,12966.12
CUST_00461,29,F,55076,North,2024-12-28,-88,0,44,35710.64
CUST_00462,58,F,15000,West,2024-12-29,-89,0,37,29699.28
CUST_00463,41,Other,44137,North,2024-12-23,-83,0,41,32707.43
CUST_00464,54,Other,68802,West,2024-12-22,-82,0,44,31678.93
CUST_00465,61,M,47315,East,2024-11-19,-49,0,36,21237.27
CUST_00466,27,M,75604,North,2024-12-28,-88,0,35,26197.91
CUST_00467,21,F,74253,Central,2024-11-20,-50,0,36,30858.65
CUST_00468,66,Other,43770,Central,2024-12-29,-89,0,35,24017.15
CUST_00469,28,F,57212,West,2024-12-29,-89,0,43,28872.72
CUST_00470,28,Other,84459,East,2024-12-24,-84,0,42,29752.22
CUST_00471,72,Other,26646,Central,2024-12-25,-85,0,23,20072.76
CUST_00472,53,M,47735,North,2024-12-30,-90,0,36,21370.75
CUST_00473,71,Other,24853,Central,2024-12-25,-85,0,28,26341.74
CUST_00474,18,M,37783,West,2024-12-22,-82,0,39,33601.49
CUST_00475,39,M,91035,West,2024-11-27,-57,0,36,30713.260000000002
CUST_00476,44,F,47728,West,2024-12-22,-82,0,31,28207.31
CUST_00477,71,Other,16837,North,2024-12-26,-86,0,36,29283.55
CUST_00478,53,F,35043,East,2024-11-29,-59,0,32,20232.17
CUST_00479,32,F,22996,East,2024-12-29,-89,0,35,26798.42
CUST_00480,37,Other,57973,West,2024-12-30,-90,0,40,26224.11
CUST_00481,61,M,63349,North,2024-12-19,-79,0,35,26869.41
CUST_00482,27,F,72094,North,2024-12-30,-90,0,41,31877.61
CUST_00483,54,Other,67657,East,2024-12-07,-67,0,45,34039.9
CUST_00484,38,Other,27472,North,2024-11-11,-41,0,29,18546.62
CUST_00485,52,Other,62307,Central,2024-12-27,-87,0,25,22592.69
CUST_00486,62,Other,52180,North,2024-12-28,-88,0,35,21064.71
CUST_00487,23,F,75150,West,2024-12-04,-64,0,35,28827.59
CUST_00488,65,M,70002,East,2024-12-10,-70,0,31,23647.73
CUST_00489,37,F,94210,East,2024-12-25,-85,0,39,29590.86
CUST_00490,44,Other,36469,Central,2024-12-28,-88,0,24,20062.2
CUST_00491,19,M,33834,West,2024-12-30,-90,0,26,16365.91
CUST_00492,41,M,45276,East,2024-12-03,-63,0,32,26970.399999999998
CUST_00493,47,F,52952,North,2024-12-18,-78,0,34,22477.28
CUST_00494,55,Other,41516,South,2024-12-30,-90,0,33,24372.35
CUST_00495,37,Other,37410,Central,2024-12-25,-85,0,45,31392.96
CUST_00496,47,Other,60950,Central,2024-12-13,-73,0,40,32524.23
CUST_00497,70,Other,45218,East,2024-12-28,-88,0,33,24805.52
CUST_00498,63,M,40729,East,2024-12-30,-90,0,40,30268.77
CUST_00499,57,F,27440,East,2024-11-15,-45,0,38,35027.83
CUST_00500,20,M,15000,South,2024-12-27,-87,0,33,20135.5
CUST_00501,41,Other,81499,West,2024-11-29,-59,0,26,16039.93
CUST_00502,72,M,80811,North,2024-12-19,-79,0,36,26023.82
CUST_00503,57,Other,70651,Central,2024-12-22,-82,0,35,27071.02
CUST_00504,43,F,65479,West,2024-12-17,-77,0,43,34935.36
CUST_00505,21,F,43467,South,2024-12-28,-88,0,32,24723.06
CUST_00506,22,F,66324,East,2024-12-28,-88,0,33,25308.12
CUST_00507,70,Other,32545,North,2024-12-29,-89,0,31,21588.56
CUST_00508,36,M,56730,South,2024-12-02,-62,0,34,26858.920000000002
CUST_00509,63,M,39149,North,2024-12-29,-89,0,35,23646.6
CUST_00510,44,F,66411,West,2024-12-16,-76,0,42,32469.53
CUST_00511,30,Other,86038,West,2024-11-21,-51,0,33,28243.29
CUST_00512,63,F,34974,South,2024-12-14,-74,0,32,22711.9
CUST_00513,50,M,44380,East,2024-12-25,-85,0,41,27509.489999999998
CUST_00514,43,M,56360,East,2024-11-30,-60,0,34,25447.0
CUST_00515,39,Other,18846,Central,2024-12-12,-72,0,42,26073.51
CUST_00516,59,Other,23812,East,2024-12-29,-89,0,39,23328.15
CUST_00517,33,M,85336,West,2024-12-26,-86,0,44,35045.88
CUST_00518,39,M,61039,North,2024-12-14,-74,0,38,40514.37
CUST_00519,37,F,42430,South,2024-12-19,-79,0,37,26931.74
CUST_00520,73,F,54229,East,2024-12-30,-90,0,33,21504.32
CUST_00521,48,M,45355,North,2024-12-30,-90,0,41,33990.25
CUST_00522,46,Other,56948,West,2024-12-15,-75,0,35,26005.3
CUST_00523,67,M,46057,West,2024-12-20,-80,0,31,26645.46
CUST_00524,61,Other,52690,South,2024-12-24,-84,0,35,26623.16
CUST_00525,47,Other,68242,East,2024-11-21,-51,0,35,24988.34
CUST_00526,28,F,66871,North,2024-12-17,-77,0,31,20315.54
CUST_00527,74,M,83987,West,2024-12-28,-88,0,39,27106.39
CUST_00528,66,F,62461,Central,2024-12-23,-83,0,29,20183.93
CUST_00529,70,Other,55467,West,2024-12-20,-80,0,22,16001.83
CUST_00530,53,Other,87401,West,2024-12-18,-78,0,32,22626.84
CUST_00531,70,M,50639,West,2024-12-25,-85,0,38,27825.37
CUST_00532,37,F,15000,South,2024-12-12,-72,0,47,41014.18
CUST_00533,31,F,70917,East,2024-12-18,-78,0,40,31008.16
CUST_00534,43,F,60009,North,2024-12-09,-69,0,33,26242.61
CUST_00535,71,F,54535,Central,2024-12-22,-82,0,42,28535.09
CUST_00536,74,Other,71484,North,2024-12-29,-89,0,43,32323.82
CUST_00537,21,F,46219,East,2024-12-20,-80,0,41,29551.07
CUST_00538,42,F,15000,South,2024-12-29,-89,0,36,22789.0
CUST_00539,30,Other,71910,North,2024-12-01,-61,0,31,19318.13
CUST_00540,22,Other,41772,South,2024-12-21,-81,0,39,30740.91
CUST_00541,66,F,35693,South,2024-11-21,-51,0,34,21098.55
CUST_00542,72,M,15000,South,2024-12-22,-82,0,31,18102.71
CUST_00543,40,M,70077,South,2024-12-18,-78,0,34,27580.239999999998
CUST_00544,31,M,15000,North,2024-12-28,-88,0,26,25997.66
CUST_00545,59,Other,79658,West,2024-12-13,-73,0,33,24365.23
CUST_00546,71,Other,48050,Central,2024-12-24,-84,0,31,29854.239999999998
CUST_00547,25,Other,71091,Central,2024-12-22,-82,0,30,21972.4
CUST_00548,30,Other,63079,Central,2024-12-26,-86,0,46,35335.55
CUST_00549,58,Other,91725,East,2024-12-24,-84,0,34,27653.92
CUST_00550,21,F,62521,North,2024-12-16,-76,0,35,23369.83
CUST_00551,46,F,78808,East,2024-12-27,-87,0,30,21900.75
CUST_00552,51,Other,43785,North,2024-12-28,-88,0,29,20362.73
CUST_00553,24,Other,23742,North,2024-12-28,-88,0,31,25586.36
CUST_00554,25,F,74349,West,2024-12-27,-87,0,40,31714.39
CUST_00555,72,M,23222,East,2024-11-14,-44,0,40,26068.37
CUST_00556,43,M,69841,North,2024-12-21,-81,0,33,26875.46
CUST_00557,46,Other,33505,Central,2024-12-22,-82,0,34,23835.920000000002
CUST_00558,47,F,60402,Central,2024-12-26,-86,0,27,19469.48
CUST_00559,30,Other,92190,North,2024-12-25,-85,0,27,23425.43
CUST_00560,31,Other,68158,South,2024-12-15,-75,0,35,23464.04
CUST_00561,74,Other,50724,West,2024-12-25,-85,0,30,21880.97
CUST_00562,38,M,63556,North,2024-11-24,-54,0,38,27618.48
CUST_00563,38,M,44466,East,2024-12-15,-75,0,32,21136.28
CUST_00564,39,M,101197,Central,2024-12-30,-90,0,41,36361.409999999996
CUST_00565,55,M,40354,North,2024-12-21,-81,0,31,24582.18
CUST_00566,49,Other,52817,West,2024-12-12,-72,0,39,24009.15
CUST_00567,40,Other,66245,Central,2024-12-25,-85,0,40,27801.28
CUST_00568,61,M,62053,East,2024-12-21,-81,0,42,40943.72
CUST_00569,18,F,64324,West,2024-11-19,-49,0,34,23572.16
CUST_00570,59,F,44858,Central,2024-11-16,-46,0,36,22851.85
CUST_00571,67,Other,49921,East,2024-12-25,-85,0,40,30088.42
CUST_00572,63,F,73326,North,2024-12-22,-82,0,43,30271.83
CUST_00573,27,Other,72240,West,2024-12-17,-77,0,40,34742.8
CUST_00574,63,F,62539,Central,2024-12-21,-81,0,47,38259.04
CUST_00575,29,F,81573,North,2024-12-26,-86,0,33,25566.2
CUST_00576,56,Other,74192,South,2024-12-29,-89,0,37,27704.690000000002
CUST_00577,48,F,71582,West,2024-12-10,-70,0,47,41124.19
CUST_00578,53,Other,22895,North,2024-12-28,-88,0,39,32856.26
CUST_00579,53,Other,62291,West,2024-12-24,-84,0,32,33985.08
CUST_00580,35,F,58545,South,2024-12-26,-86,0,36,26332.010000000002
CUST_00581,73,Other,84472,Central,2024-12-19,-79,0,45,34527.2
CUST_00582,42,Other,15000,West,2024-12-18,-78,0,37,27032.34
CUST_00583,44,F,51707,North,2024-12-22,-82,0,35,23593.36
CUST_00584,33,F,56884,South,2024-12-02,-62,0,32,26779.7
CUST_00585,24,F,33269,West,2024-12-15,-75,0,48,44899.22
CUST_00586,50,M,36684,South,2024-12-24,-84,0,40,32752.26
CUST_00587,29,M,84548,East,2024-11-25,-55,0,34,26161.43
CUST_00588,22,Other,64244,Central,2024-12-01,-61,0,36,31889.63
CUST_00589,67,Other,92246,North,2024-12-15,-75,0,31,25570.04
CUST_00590,64,F,51350,Central,2024-12-14,-74,0,31,28039.92
CUST_00591,55,Other,26804,West,2024-12-29,-89,0,26,21440.07
CUST_00592,20,M,48520,South,2024-12-19,-79,0,39,27144.989999999998
CUST_00593,38,Other,45167,South,2024-12-04,-64,0,32,20052.41
CUST_00594,26,F,68893,North,2024-12-30,-90,0,37,29319.27
CUST_00595,38,F,68035,South,2024-12-26,-86,0,43,36471.62
CUST_00596,55,Other,65264,East,2024-12-18,-78,0,42,29136.07
CUST_00597,46,F,99595,South,2024-11-08,-38,0,38,22396.16
CUST_00598,55,M,80219,East,2024-12-29,-89,0,42,31609.02
CUST_00599,25,M,37957,East,2024-12-07,-67,0,38,31478.92
CUST_00600,44,Other,74910,West,2024-12-17,-77,0,33,20905.43
CUST_00601,53,F,55560,West,2024-12-28,-88,0,33,23881.29
CUST_00602,36,Other,50812,West,2024-11-23,-53,0,28,21225.95
CUST_00603,42,M,83024,Central,2024-12-25,-85,0,31,25385.72
CUST_00604,28,F,36771,North,2024-12-13,-73,0,46,33709.18
CUST_00605,27,F,73423,East,2024-12-26,-86,0,29,21439.0
CUST_00606,61,M,69910,Central,2024-12-28,-88,0,40,37277.299999999996
CUST_00607,58,F,36420,North,2024-11-23,-53,0,30,27589.27
CUST_00608,64,F,22291,West,2024-12-28,-88,0,35,24734.31
CUST_00609,48,M,53331,West,2024-12-03,-63,0,37,25757.12
CUST_00610,71,M,15000,West,2024-11-26,-56,0,32,23939.74
CUST_00611,23,M,77417,West,2024-12-13,-73,0,44,28486.23
CUST_00612,70,F,62212,Central,2024-12-20,-80,0,37,22778.649999999998
CUST_00613,59,M,83774,West,2024-12-30,-90,0,33,26374.77
CUST_00614,59,F,60801,South,2024-12-18,-78,0,35,25313.510000000002
CUST_00615,52,F,85329,North,2024-12-26,-86,0,37,25123.54
CUST_00616,46,Other,43136,East,2024-12-20,-80,0,45,36362.06
CUST_00617,58,M,65198,North,2024-12-08,-68,0,33,23995.829999999998
CUST_00618,59,F,47095,South,2024-12-04,-64,0,31,17894.34
CUST_00619,69,F,52716,West,2024-12-13,-73,0,36,32347.91
CUST_00620,29,M,56815,North,2024-12-17,-77,0,37,31361.47
CUST_00621,35,F,62146,South,2024-12-16,-76,0,34,29256.38
CUST_00622,62,Other,40508,Central,2024-12-27,-87,0,40,31483.57
CUST_00623,58,F,64194,North,2024-12-01,-61,0,26,17373.15
CUST_00624,53,M,55805,East,2024-12-27,-87,0,31,24948.54
CUST_00625,20,M,27795,South,2024-12-21,-81,0,27,18602.58
CUST_00626,48,Other,19648,Central,2024-12-08,-68,0,27,25056.75
CUST_00627,37,M,77501,North,2024-12-15,-75,0,42,33732.88
CUST_00628,39,Other,15000,Central,2024-12-23,-83,0,30,19965.59
CUST_00629,30,Other,51744,Central,2024-12-18,-78,0,40,33866.24
CUST_00630,50,M,25857,South,2024-12-23,-83,0,34,24007.7
CUST_00631,63,F,89117,North,2024-12-15,-75,0,46,35667.07
CUST_00632,40,F,66266,South,2024-12-24,-84,0,37,29310.72
CUST_00633,28,F,61599,South,2024-12-03,-63,0,41,32945.22
CUST_00634,27,Other,38810,North,2024-12-14,-74,0,31,24823.73
CUST_00635,60,F,27540,North,2024-12-16,-76,0,25,19434.59
CUST_00636,63,Other,58575,Central,2024-12-13,-73,0,35,26715.51
CUST_00637,32,Other,54546,North,2024-12-18,-78,0,26,17503.32
CUST_00638,58,F,33566,North,2024-12-10,-70,0,41,30650.05
CUST_00639,26,F,32920,East,2024-12-18,-78,0,30,28986.26
CUST_00640,31,Other,31998,North,2024-12-04,-64,0,37,25459.34
CUST_00641,24,M,31370,East,2024-12-01,-61,0,38,25624.28
CUST_00642,43,Other,42508,North,2024-12-08,-68,0,42,30209.1
CUST_00643,37,Other,61606,East,2024-12-24,-84,0,38,30929.45
CUST_00644,31,M,64974,East,2024-12-25,-85,0,36,28997.64
CUST_00645,58,F,54137,South,2024-09-15,16,0,34,23753.92
CUST_00646,27,F,57647,West,2024-12-20,-80,0,28,17998.2
CUST_00647,38,M,65963,South,2024-12-07,-67,0,32,25640.91
CUST_00648,57,Other,15051,West,2024-12-26,-86,0,39,32660.83
CUST_00649,69,F,59206,South,2024-12-24,-84,0,36,25155.64
CUST_00650,21,M,81241,North,2024-11-30,-60,0,22,13342.4
CUST_00651,53,F,16309,Central,2024-12-10,-70,0,42,28757.829999999998
CUST_00652,53,Other,15000,West,2024-12-29,-89,0,34,29741.29
CUST_00653,43,M,51232,South,2024-12-30,-90,0,34,25347.16
CUST_00654,46,F,76578,North,2024-12-22,-82,0,27,17530.47
CUST_00655,61,F,51592,East,2024-12-05,-65,0,29,23135.79
CUST_00656,51,F,67346,West,2024-12-28,-88,0,39,37025.86
CUST_00657,46,Other,61188,West,2024-12-14,-74,0,37,28998.24
CUST_00658,61,F,31703,South,2024-12-06,-66,0,34,25594.08
CUST_00659,74,Other,35811,West,2024-12-19,-79,0,30,22993.51
CUST_00660,29,Other,21253,East,2024-12-08,-68,0,40,25568.03
CUST_00661,61,Other,85327,West,2024-12-27,-87,0,34,26339.21
CUST_00662,24,F,71798,Central,2024-12-30,-90,0,35,26350.85
CUST_00663,25,Other,52901,East,2024-12-17,-77,0,41,26523.02
CUST_00664,64,M,50267,North,2024-12-30,-90,0,40,30810.07
CUST_00665,42,Other,38935,East,2024-12-26,-86,0,35,28346.78
CUST_00666,53,F,62910,Central,2024-12-29,-89,0,44,39145.27
CUST_00667,30,F,40513,South,2024-12-29,-89,0,31,19119.7
CUST_00668,53,F,47691,East,2024-12-23,-83,0,37,22431.0
CUST_00669,21,M,42433,East,2024-11-15,-45,0,35,24904.89
CUST_00670,56,F,70431,East,2024-12-27,-87,0,32,26528.35
CUST_00671,30,M,52084,North,2024-12-24,-84,0,35,23807.3
CUST_00672,70,Other,57798,West,2024-12-28,-88,0,32,26393.23
CUST_00673,35,Other,32063,South,2024-12-27,-87,0,48,41188.76
CUST_00674,41,M,42304,Central,2024-12-20,-80,0,31,25584.91
CUST_00675,37,F,58241,North,2024-12-26,-86,0,32,21508.49
CUST_00676,18,M,23258,South,2024-12-24,-84,0,42,34723.7
CUST_00677,57,F,50601,East,2024-12-21,-81,0,36,29715.8
CUST_00678,52,Other,54741,North,2024-12-19,-79,0,34,23841.82
CUST_00679,60,M,29752,West,2024-12-30,-90,0,39,29267.96
CUST_00680,56,F,75576,West,2024-12-25,-85,0,35,19874.4
CUST_00681,38,Other,61915,South,2024-12-29,-89,0,34,27290.42
CUST_00682,29,F,51939,West,2024-12-28,-88,0,36,23386.09
CUST_00683,59,Other,40939,East,2024-12-14,-74,0,40,27228.28
CUST_00684,25,M,22582,North,2024-12-30,-90,0,25,18357.95
CUST_00685,26,M,73855,West,2024-11-22,-52,0,36,24667.82
CUST_00686,27,F,45889,Central,2024-11-24,-54,0,53,40297.69
CUST_00687,42,F,26801,East,2024-12-24,-84,0,40,32588.760000000002
CUST_00688,48,F,40408,South,2024-12-09,-69,0,39,34259.57
CUST_00689,25,F,64051,West,2024-12-12,-72,0,31,27425.48
CUST_00690,55,M,59772,South,2024-12-29,-89,0,26,16496.15
CUST_00691,22,F,33648,South,2024-12-22,-82,0,26,19335.75
CUST_00692,22,F,77654,North,2024-12-19,-79,0,31,22055.41
CUST_00693,41,F,26565,East,2024-12-28,-88,0,38,29834.35
CUST_00694,27,M,82162,Central,2024-12-15,-75,0,48,43531.02
CUST_00695,31,F,58905,East,2024-12-23,-83,0,26,22107.75
CUST_00696,30,Other,47324,South,2024-12-14,-74,0,35,25860.59
CUST_00697,54,Other,49953,South,2024-12-10,-70,0,36,30388.5
CUST_00698,24,M,56572,South,2024-12-29,-89,0,46,34889.159999999996
CUST_00699,19,F,65643,North,2024-12-23,-83,0,39,33196.65
CUST_00700,71,Other,19460,Central,2024-12-21,-81,0,42,28525.420000000002
CUST_00701,54,F,39796,Central,2024-12-28,-88,0,32,21283.809999999998
CUST_00702,22,Other,55931,North,2024-12-21,-81,0,26,15430.62
CUST_00703,42,F,78510,West,2024-12-22,-82,0,28,18822.29
CUST_00704,40,Other,77641,West,2024-12-23,-83,0,36,28513.489999999998
CUST_00705,32,F,86809,West,2024-12-30,-90,0,33,27806.4
CUST_00706,47,M,76557,South,2024-12-20,-80,0,41,30615.760000000002
CUST_00707,48,Other,38385,North,2024-12-15,-75,0,41,27782.25
CUST_00708,48,F,54659,Central,2024-12-18,-78,0,34,25152.71
CUST_00709,24,M,76690,Central,2024-12-07,-67,0,42,34825.07
CUST_00710,24,Other,74476,South,2024-12-26,-86,0,41,30863.37
CUST_00711,21,F,50924,Central,2024-12-27,-87,0,35,29418.93
CUST_00712,74,M,65061,Central,2024-12-01,-61,0,42,31003.22
CUST_00713,27,F,45783,South,2024-12-24,-84,0,47,32518.35
CUST_00714,42,F,25158,South,2024-12-22,-82,0,33,21749.98
CUST_00715,35,Other,52617,East,2024-12-30,-90,0,36,34207.81
CUST_00716,46,F,51427,South,2024-12-29,-89,0,39,23706.6
CUST_00717,65,Other,44868,East,2024-12-28,-88,0,30,19656.77
CUST_00718,63,Other,65726,East,2024-12-23,-83,0,31,21833.44
CUST_00719,34,Other,50271,North,2024-12-08,-68,0,31,19727.76
CUST_00720,63,Other,62769,South,2024-12-27,-87,0,31,23092.52
CUST_00721,43,Other,70036,South,2024-12-30,-90,0,46,28937.41
CUST_00722,64,Other,102739,Central,2024-12-30,-90,0,42,27023.59
CUST_00723,40,Other,52947,East,2024-12-26,-86,0,32,20118.57
CUST_00724,55,M,78828,North,2024-11-28,-58,0,32,20245.4
CUST_00725,30,M,59479,Central,2024-11-24,-54,0,54,41102.03
CUST_00726,53,Other,60639,South,2024-12-16,-76,0,32,24402.5
CUST_00727,47,F,53214,Central,2024-12-29,-89,0,30,21933.58
CUST_00728,52,M,57702,West,2024-12-19,-79,0,31,21550.66
CUST_00729,62,Other,50452,East,2024-12-25,-85,0,44,31564.42
CUST_00730,29,F,74771,West,2024-11-14,-44,0,47,31421.28
CUST_00731,34,Other,40480,West,2024-12-11,-71,0,37,26387.95
CUST_00732,72,F,24987,North,2024-12-28,-88,0,41,31794.59
CUST_00733,70,M,44244,South,2024-12-18,-78,0,43,24619.84
CUST_00734,52,F,42210,West,2024-11-18,-48,0,31,20163.04
CUST_00735,43,M,44234,East,2024-12-28,-88,0,36,26352.670000000002
CUST_00736,60,M,52172,East,2024-12-12,-72,0,39,25182.25
CUST_00737,41,F,44304,East,2024-12-19,-79,0,33,28453.71
CUST_00738,38,M,51895,East,2024-12-29,-89,0,41,29573.010000000002
CUST_00739,47,Other,44362,North,2024-12-30,-90,0,37,37338.85
CUST_00740,34,M,63204,West,2024-12-28,-88,0,46,35339.93
CUST_00741,41,F,102492,West,2024-12-27,-87,0,43,34877.56
CUST_00742,63,M,59073,North,2024-12-11,-71,0,35,27410.53
CUST_00743,37,F,45132,West,2024-12-15,-75,0,38,28225.5
CUST_00744,24,F,15000,South,2024-12-12,-72,0,35,28633.61
CUST_00745,70,F,93058,Central,2024-12-27,-87,0,41,35788.9
CUST_00746,25,F,60196,South,2024-12-28,-88,0,29,24860.64
CUST_00747,35,F,51721,Central,2024-12-21,-81,0,36,25691.670000000002
CUST_00748,65,F,15000,East,2024-12-15,-75,0,33,24675.45
CUST_00749,73,M,52737,North,2024-12-23,-83,0,34,22081.420000000002
CUST_00750,32,Other,57532,West,2024-11-16,-46,0,31,22780.47
CUST_00751,56,M,44431,Central,2024-12-07,-67,0,36,22479.31
CUST_00752,65,M,28232,North,2024-12-29,-89,0,30,22745.84
CUST_00753,25,F,27046,Central,2024-12-20,-80,0,50,39592.19
CUST_00754,39,Other,93459,West,2024-12-22,-82,0,41,30480.420000000002
CUST_00755,22,Other,56952,North,2024-12-12,-72,0,45,28680.15
CUST_00756,48,F,44415,South,2024-12-17,-77,0,32,24170.84
CUST_00757,22,Other,55750,East,2024-12-17,-77,0,39,37336.58
CUST_00758,41,F,54383,North,2024-12-29,-89,0,37,30100.45
CUST_00759,43,M,26160,Central,2024-12-29,-89,0,44,34281.9
CUST_00760,41,M,73292,East,2024-12-16,-76,0,36,31746.95
CUST_00761,27,F,51209,North,2024-12-24,-84,0,43,31665.34
CUST_00762,41,Other,57227,West,2024-12-15,-75,0,35,25527.05
CUST_00763,42,F,84548,Central,2024-12-08,-68,0,36,34635.77
CUST_00764,63,Other,28764,North,2024-12-04,-64,0,47,33510.58
CUST_00765,72,M,39507,West,2024-12-21,-81,0,36,29448.46
CUST_00766,68,F,61276,Central,2024-12-30,-90,0,41,28715.44
CUST_00767,29,M,72857,South,2024-12-28,-88,0,36,28528.76
CUST_00768,43,Other,42621,West,2024-12-05,-65,0,28,20337.870000000003
CUST_00769,24,M,43687,North,2024-12-28,-88,0,35,27897.16
CUST_00770,32,M,67576,East,2024-12-06,-66,0,34,21634.47
CUST_00771,34,Other,100353,West,2024-12-29,-89,0,49,42150.75
CUST_00772,26,Other,56408,Central,2024-12-30,-90,0,26,17313.56
CUST_00773,36,F,39448,Central,2024-12-17,-77,0,30,20334.34
CUST_00774,49,M,33857,West,2024-12-16,-76,0,43,33522.42
CUST_00775,60,Other,52114,East,2024-12-30,-90,0,31,21551.190000000002
CUST_00776,42,F,71843,Central,2024-12-23,-83,0,39,27038.54
CUST_00777,36,Other,111191,West,2024-12-01,-61,0,49,31249.8
CUST_00778,61,Other,48780,East,2024-12-23,-83,0,39,27015.73
CUST_00779,44,M,56440,East,2024-11-28,-58,0,42,27166.31
